executing cmd on chassis 1 ...
Collecting files on current[1] chassis.

/harddisk/tracelogs/tmp_trace/wncd_pmanlog_R0-0.21592_0.20181215042558.bin: DECODE(115:0:115:1)
/harddisk/tracelogs/wncd_x_R0-0.25547_0.20181215042616.bin: DECODE(97466:0:97466:232)
/harddisk/tracelogs/wncd_x_R0-0.25547_1.20181215042730.bin: DECODE(83181:0:83181:177)
/harddisk/tracelogs/wncd_x_R0-0.25547_2.20181215042751.bin: DECODE(110024:0:110024:1659)
2018/12/15 14:06:34.849 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9960
2018/12/15 14:06:34.867 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
2018/12/15 14:06:34.867 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9961
2018/12/15 14:06:36.541 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
2018/12/15 14:06:36.541 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9962
2018/12/15 14:06:51.463 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.204[62277] Mac: f44e.0551.19a0 Capwap message received, type: wtp_event_request
2018/12/15 14:06:51.463 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9963
2018/12/15 14:06:51.466 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.204[62277] Mac: f44e.0551.19a0 Capwap message received, type: wtp_event_request
2018/12/15 14:06:51.466 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9964
2018/12/15 14:06:51.468 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.204[62277] Mac: f44e.0551.19a0 Capwap message received, type: wtp_event_request
2018/12/15 14:06:51.468 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9965
2018/12/15 14:06:51.470 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.204[62277] Mac: f44e.0551.19a0 Capwap message received, type: wtp_event_request
2018/12/15 14:06:51.470 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9966
2018/12/15 14:06:53.364 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.205[52570] Mac: 00a6.ca8e.6630 Capwap message received, type: wtp_event_request
2018/12/15 14:06:53.364 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9967
2018/12/15 14:06:53.369 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.205[52570] Mac: 00a6.ca8e.6630 Capwap message received, type: wtp_event_request
2018/12/15 14:06:53.369 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9968
2018/12/15 14:06:53.371 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.205[52570] Mac: 00a6.ca8e.6630 Capwap message received, type: wtp_event_request
2018/12/15 14:06:53.371 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9969
2018/12/15 14:06:53.372 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.205[52570] Mac: 00a6.ca8e.6630 Capwap message received, type: wtp_event_request
2018/12/15 14:06:53.372 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9970
2018/12/15 14:06:57.150 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.204[62277] Mac: f44e.0551.19a0 Capwap message received, type: wtp_event_request
2018/12/15 14:06:57.150 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9971
2018/12/15 14:06:59.302 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.205[52570] Mac: 00a6.ca8e.6630 Capwap message received, type: wtp_event_request
2018/12/15 14:06:59.302 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9972
2018/12/15 14:07:00.610 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.204[62277] Mac: f44e.0551.19a0 Capwap message received, type: wtp_event_request
2018/12/15 14:07:00.610 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9973
2018/12/15 14:07:02.047 {wncd_x_R0-0}{1}: [capwapac-smgr-sess] [25547]: (info): Session-IP: 9.9.71.12[5248] Mac: 58ac.78df.b830 Capwap message received, type: wtp_event_request
2018/12/15 14:07:02.048 {wncd_x_R0-0}{1}: [ewlc-infra-evq] [25547]: (verbose): Type:EWLC_CAPWAP_HDR_AP, Id:9974
